"Показник","Базисний період","Територіальний розріз","Тип товарів і послуг","Періодичність","Одиниця виміру","Масштабування","Кількість десяткових знаків","Спеціальне значення даних","Примітки часового ряду","Примітки спостереження","1991-M01","1991-M02","1991-M03","1991-M04","1991-M05","1991-M06","1991-M07","1991-M08","1991-M09","1991-M10","1991-M11","1991-M12","1992-M01","1992-M02","1992-M03","1992-M04","1992-M05","1992-M06","1992-M07","1992-M08","1992-M09","1992-M10","1992-M11","1992-M12","1993-M01","1993-M02","1993-M03","1993-M04","1993-M05","1993-M06","1993-M07","1993-M08","1993-M09","1993-M10","1993-M11","1993-M12","1994-M01","1994-M02","1994-M03","1994-M04","1994-M05","1994-M06","1994-M07","1994-M08","1994-M09","1994-M10","1994-M11","1994-M12","1995-M01","1995-M02","1995-M03","1995-M04","1995-M05","1995-M06","1995-M07","1995-M08","1995-M09","1995-M10","1995-M11","1995-M12","1996-M01","1996-M02","1996-M03","1996-M04","1996-M05","1996-M06","1996-M07","1996-M08","1996-M09","1996-M10","1996-M11","1996-M12","1997-M01","1997-M02","1997-M03","1997-M04","1997-M05","1997-M06","1997-M07","1997-M08","1997-M09","1997-M10","1997-M11","1997-M12","1998-M01","1998-M02","1998-M03","1998-M04","1998-M05","1998-M06","1998-M07","1998-M08","1998-M09","1998-M10","1998-M11","1998-M12","1999-M01","1999-M02","1999-M03","1999-M04","1999-M05","1999-M06","1999-M07","1999-M08","1999-M09","1999-M10","1999-M11","1999-M12","2000-M01","2000-M02","2000-M03","2000-M04","2000-M05","2000-M06","2000-M07","2000-M08","2000-M09","2000-M10","2000-M11","2000-M12","2001-M01","2001-M02","2001-M03","2001-M04","2001-M05","2001-M06","2001-M07","2001-M08","2001-M09","2001-M10","2001-M11","2001-M12","2002-M01","2002-M02","2002-M03","2002-M04","2002-M05","2002-M06","2002-M07","2002-M08","2002-M09","2002-M10","2002-M11","2002-M12","2003-M01","2003-M02","2003-M03","2003-M04","2003-M05","2003-M06","2003-M07","2003-M08","2003-M09","2003-M10","2003-M11","2003-M12","2004-M01","2004-M02","2004-M03","2004-M04","2004-M05","2004-M06","2004-M07","2004-M08","2004-M09","2004-M10","2004-M11","2004-M12","2005-M01","2005-M02","2005-M03","2005-M04","2005-M05","2005-M06","2005-M07","2005-M08","2005-M09","2005-M10","2005-M11","2005-M12","2006-M01","2006-M02","2006-M03","2006-M04","2006-M05","2006-M06","2006-M07","2006-M08","2006-M09","2006-M10","2006-M11","2006-M12","2007-M01","2007-M02","2007-M03","2007-M04","2007-M05","2007-M06","2007-M07","2007-M08","2007-M09","2007-M10","2007-M11","2007-M12","2008-M01","2008-M02","2008-M03","2008-M04","2008-M05","2008-M06","2008-M07","2008-M08","2008-M09","2008-M10","2008-M11","2008-M12","2009-M01","2009-M02","2009-M03","2009-M04","2009-M05","2009-M06","2009-M07","2009-M08","2009-M09","2009-M10","2009-M11","2009-M12","2010-M01","2010-M02","2010-M03","2010-M04","2010-M05","2010-M06","2010-M07","2010-M08","2010-M09","2010-M10","2010-M11","2010-M12","2011-M01","2011-M02","2011-M03","2011-M04","2011-M05","2011-M06","2011-M07","2011-M08","2011-M09","2011-M10","2011-M11","2011-M12","2012-M01","2012-M02","2012-M03","2012-M04","2012-M05","2012-M06","2012-M07","2012-M08","2012-M09","2012-M10","2012-M11","2012-M12","2013-M01","2013-M02","2013-M03","2013-M04","2013-M05","2013-M06","2013-M07","2013-M08","2013-M09","2013-M10","2013-M11","2013-M12","2014-M01","2014-M02","2014-M03","2014-M04","2014-M05","2014-M06","2014-M07","2014-M08","2014-M09","2014-M10","2014-M11","2014-M12","2015-M01","2015-M02","2015-M03","2015-M04","2015-M05","2015-M06","2015-M07","2015-M08","2015-M09","2015-M10","2015-M11","2015-M12","2016-M01","2016-M02","2016-M03","2016-M04","2016-M05","2016-M06","2016-M07","2016-M08","2016-M09","2016-M10","2016-M11","2016-M12","2017-M01","2017-M02","2017-M03","2017-M04","2017-M05","2017-M06","2017-M07","2017-M08","2017-M09","2017-M10","2017-M11","2017-M12","2018-M01","2018-M02","2018-M03","2018-M04","2018-M05","2018-M06","2018-M07","2018-M08","2018-M09","2018-M10","2018-M11","2018-M12","2019-M01","2019-M02","2019-M03","2019-M04","2019-M05","2019-M06","2019-M07","2019-M08","2019-M09","2019-M10","2019-M11","2019-M12","2020-M01","2020-M02","2020-M03","2020-M04","2020-M05","2020-M06","2020-M07","2020-M08","2020-M09","2020-M10","2020-M11","2020-M12","2021-M01","2021-M02","2021-M03","2021-M04","2021-M05","2021-M06","2021-M07","2021-M08","2021-M09","2021-M10","2021-M11","2021-M12","2022-M01","2022-M02","2022-M03","2022-M04","2022-M05","2022-M06","2022-M07","2022-M08","2022-M09","2022-M10","2022-M11","2022-M12","2023-M01","2023-M02","2023-M03","2023-M04","2023-M05","2023-M06","2023-M07","2023-M08","2023-M09","2023-M10","2023-M11","2023-M12","2024-M01","2024-M02","2024-M03","2024-M04","2024-M05","2024-M06","2024-M07","2024-M08","2024-M09","2024-M10","2024-M11","2024-M12","2025-M01","2025-M02","2025-M03","2025-M04","2025-M05","2025-M06","2025-M07","2025-M08","2025-M09","2025-M10","2025-M11","2025-M12","2026-M01","2026-M02"
"SSSU:DF_PRICE_CHANGE_CONSUMER_GOODS_SERVICE(27.0.0)","INDEX_CONSUMPRICE.PREV_MONTH.UA00000000000000000.0.M","Україна","Індекс споживчих цін","Місячна","Відсоток","Одиниці","Один","","1. З 1991 року. 2. Індекси споживчих цін до відповідного періоду попереднього року розраховуються за звітний період поточного року до відповідного періоду попереднього року (січень, січень-лютий, …, січень-листопад, січень-грудень). 3. За 2014 рік дані наведено без урахування тимчасово окупованої території Автономної Республіки Крим та м.Севастополя. 4. За 2015-2021 роки дані наведено без урахування тимчасово окупованої території Автономної Республіки Крим, м.Севастополя та частини тимчасово окупованих територій у Донецькій та Луганській областях. 5. Починаючи з 2022 року дані наведено без урахування тимчасово окупованих російською федерацією територій та частини територій, на яких ведуться (велися) бойові дії. 6. Розрахунки індексів споживчих цін здійснюються відповідно до Класифікації індивідуального споживання за цілями (КІСЦ). 7. Перегляд даних, розрахованих і оприлюднених раніше, не здійснюється.","Відомості відсутні.","","","","","","","","104","104.5","105.9","116.5","124.6","385.2","115.3","112.1","107.6","114.4","126.5","122.1","108.3","110.6","112.4","122","135.1","173.2","128.8","122.1","123.6","127.6","171.7","137.6","121.7","180.3","166.1","145.3","190.8","119.2","112.6","105.7","106","105.2","103.9","102.1","102.6","107.3","122.6","172.3","128.4","121.2","118.1","111.4","105.8","104.6","104.8","105.2","104.6","114.2","109.1","106.2","104.6","109.4","107.4","103","102.4","100.7","100.1","100.1","105.7","102","101.5","101.2","100.9","102.2","101.2","100.1","100.8","100.8","100.1","100.1","100","101.2","100.9","100.9","101.4","101.3","100.2","100.2","101.3","100","100","99.1","100.2","103.8","106.2","103","103.3","101.5","101","101","102.3","102.4","100.1","99","101","101.4","101.1","102.9","104.1","104.6","103.3","102","101.7","102.1","103.7","99.9","100","102.6","101.4","100.4","101.6","101.5","100.6","100.6","101.5","100.4","100.6","98.3","99.8","100.4","100.2","100.5","101.6","101","98.6","99.3","101.4","99.7","98.2","98.5","99.8","100.2","100.7","100.7","101.4","101.5","101.1","101.1","100.7","100","100.1","99.9","98.3","100.6","101.3","101.9","101.5","101.4","100.4","100.4","100.7","100.7","100.7","100","99.9","101.3","102.2","101.6","102.4","101.7","101","101.6","100.7","100.6","100.6","100.3","100","100.4","100.9","101.2","100.9","101.2","101.8","99.7","99.6","100.5","100.1","100.9","100","102","102.6","101.8","100.9","100.5","100.6","100.2","100","100.6","102.2","101.4","100.6","102.2","102.9","102.2","102.1","102.9","102.7","103.8","103.1","101.3","100.8","99.5","99.9","101.1","101.7","101.5","102.1","102.9","101.5","101.4","100.9","100.5","101.1","99.9","99.8","100.8","100.9","101.1","100.9","101.8","101.9","100.9","99.7","99.4","99.6","99.8","101.2","102.9","100.5","100.3","100.8","101","100.9","101.4","101.3","100.8","100.4","98.7","99.6","100.1","100","100.1","100.2","100.2","100.2","100.3","100","99.7","99.7","99.8","99.7","100.1","100","99.9","100.2","100.2","99.9","100","100","100.1","100","99.9","99.3","100","100.4","100.2","100.5","100.2","100.6","102.2","103.3","103.8","101","100.4","100.8","102.9","102.4","101.9","103","103.1","105.3","110.8","114","102.2","100.4","99","99.2","102.3","98.7","102","100.7","100.9","99.6","101","103.5","100.1","99.8","99.9","99.7","101.8","102.8","101.8","100.9","101.1","101","101.8","100.9","101.3","101.6","100.2","99.9","102","101.2","100.9","101","101.5","100.9","101.1","100.8","100","100","99.3","100","101.9","101.7","101.4","100.8","101","100.5","100.9","101","100.7","99.5","99.4","99.7","100.7","100.7","100.1","99.8","100.2","99.7","100.8","100.8","100.3","100.2","99.4","99.8","100.5","101","101.3","100.9","101.3","101","101.7","100.7","101.3","100.2","100.1","99.8","101.2","100.9","100.8","100.6","101.3","101.6","104.5","103.1","102.7","103.1","100.7","101.1","101.9","102.5","100.7","100.7","100.8","100.7","101.5","100.2","100.5","100.8","99.4","98.6","100.5","100.8","100.5","100.7","100.4","100.3","100.5","100.2","100.6","102.2","100","100.6","101.5","101.8","101.9","101.4","101.2","100.8","101.5","100.7","101.3","100.8","99.8","99.8","100.3","100.9","100.4","100.2","100.7","101"
